epoch,train_loss,train_acc,val_loss,val_acc,test_acc
1,1.9486888647079468,0.1428571492433548,1.9240524768829346,0.3160000145435333,0.3190000057220459
2,1.9452146291732788,0.1428571492433548,1.9390957355499268,0.3179999887943268,0.3149999976158142
3,1.940728783607483,0.27142858505249023,1.9575711488723755,0.11800000071525574,0.13699999451637268
4,1.935030221939087,0.22857142984867096,1.965531349182129,0.1459999978542328,0.16699999570846558
5,1.9260196685791016,0.26428571343421936,1.955711841583252,0.12600000202655792,0.14499999582767487
6,1.9096169471740723,0.22142857313156128,1.931739330291748,0.18000000715255737,0.19599999487400055
7,1.8830760717391968,0.3142857253551483,1.9033408164978027,0.40799999237060547,0.41999998688697815
8,1.8428274393081665,0.6857143044471741,1.8756611347198486,0.49399998784065247,0.4869999885559082
9,1.784749984741211,0.7928571701049805,1.8430125713348389,0.4860000014305115,0.4659999907016754
10,1.7037781476974487,0.7785714268684387,1.780578374862671,0.515999972820282,0.5059999823570251
11,1.5970380306243896,0.7714285850524902,1.6890205144882202,0.5260000228881836,0.515999972820282
12,1.4677106142044067,0.7285714149475098,1.6168131828308105,0.5120000243186951,0.5
13,1.3199214935302734,0.7428571581840515,1.5118613243103027,0.5080000162124634,0.5049999952316284
14,1.1632927656173706,0.7214285731315613,1.3981640338897705,0.5019999742507935,0.5009999871253967
15,1.0040074586868286,0.699999988079071,1.3004618883132935,0.5180000066757202,0.5120000243186951
16,0.8482177257537842,0.7357142567634583,1.1909282207489014,0.5440000295639038,0.5379999876022339
17,0.7033020853996277,0.75,1.1144448518753052,0.6100000143051147,0.5879999995231628
18,0.5730926394462585,0.8285714387893677,1.032407522201538,0.6299999952316284,0.6510000228881836
19,0.45843270421028137,0.8928571343421936,0.989258348941803,0.6819999814033508,0.7070000171661377
20,0.35964223742485046,0.949999988079071,0.9542334079742432,0.6880000233650208,0.7099999785423279
21,0.27656471729278564,0.9571428298950195,0.9885178208351135,0.6779999732971191,0.7120000123977661
22,0.20755711197853088,0.9642857313156128,0.9546076655387878,0.7039999961853027,0.7260000109672546
23,0.15417581796646118,0.9642857313156128,1.1030763387680054,0.699999988079071,0.7170000076293945
24,0.11454065889120102,0.9857142567634583,1.077420949935913,0.7139999866485596,0.7379999756813049
25,0.08284065872430801,0.9928571581840515,1.1318910121917725,0.7160000205039978,0.7390000224113464
26,0.06123126670718193,0.9928571581840515,1.2670375108718872,0.7099999785423279,0.734000027179718
27,0.043460480868816376,1.0,1.3236711025238037,0.7059999704360962,0.734000027179718
28,0.030615366995334625,1.0,1.3692454099655151,0.7179999947547913,0.7450000047683716
29,0.02131049707531929,1.0,1.4461700916290283,0.7239999771118164,0.7490000128746033
30,0.016222601756453514,1.0,1.5287928581237793,0.7279999852180481,0.7440000176429749
31,0.011166956275701523,1.0,1.6357738971710205,0.7239999771118164,0.7390000224113464
32,0.008615437895059586,1.0,1.7288614511489868,0.7179999947547913,0.7289999723434448
33,0.006839558016508818,1.0,1.7695461511611938,0.7120000123977661,0.7300000190734863
34,0.005420627538114786,1.0,1.7682383060455322,0.7319999933242798,0.7289999723434448
35,0.00459627341479063,1.0,1.7650659084320068,0.7360000014305115,0.7319999933242798
36,0.0042817844077944756,1.0,1.794257640838623,0.7279999852180481,0.7329999804496765
37,0.0038444732781499624,1.0,1.8416780233383179,0.7179999947547913,0.7310000061988831
38,0.0036705024540424347,1.0,1.859423041343689,0.7139999866485596,0.7239999771118164
39,0.0036930020432919264,1.0,1.820826530456543,0.7200000286102295,0.7279999852180481
40,0.003608501050621271,1.0,1.7601200342178345,0.7239999771118164,0.734000027179718
41,0.0037709905300289392,1.0,1.7213876247406006,0.7260000109672546,0.7400000095367432
42,0.004035536665469408,1.0,1.7172058820724487,0.7239999771118164,0.7379999756813049
43,0.0041616372764110565,1.0,1.711428165435791,0.7319999933242798,0.7360000014305115
44,0.0046287947334349155,1.0,1.6581974029541016,0.7260000109672546,0.7400000095367432
45,0.004983921069651842,1.0,1.5931833982467651,0.734000027179718,0.7480000257492065
46,0.0056077572517097,1.0,1.573981761932373,0.7319999933242798,0.746999979019165
47,0.006164439022541046,1.0,1.5633113384246826,0.7260000109672546,0.7409999966621399
48,0.006991988979279995,1.0,1.5030100345611572,0.7260000109672546,0.7459999918937683
49,0.007552709896117449,1.0,1.4787206649780273,0.7300000190734863,0.7459999918937683
50,0.008119410835206509,1.0,1.4757193326950073,0.7239999771118164,0.7419999837875366
51,0.00871218740940094,1.0,1.4289190769195557,0.7279999852180481,0.7419999837875366
52,0.009253046475350857,1.0,1.414461612701416,0.722000002861023,0.7409999966621399
53,0.009774933569133282,1.0,1.4151711463928223,0.722000002861023,0.7379999756813049
