epoch,train_loss,train_acc,val_loss,val_acc,test_acc
1,1.9481968879699707,0.1428571492433548,1.955777645111084,0.09600000083446503,0.0989999994635582
2,1.946589708328247,0.15714286267757416,1.9502110481262207,0.11800000071525574,0.12600000202655792
3,1.9454314708709717,0.1428571492433548,1.9439281225204468,0.11999999731779099,0.1120000034570694
4,1.9448236227035522,0.13571429252624512,1.9411460161209106,0.16200000047683716,0.14800000190734863
5,1.9441015720367432,0.15000000596046448,1.942692756652832,0.1459999978542328,0.14800000190734863
6,1.942844033241272,0.13571429252624512,1.9469619989395142,0.12800000607967377,0.13600000739097595
7,1.9413425922393799,0.15000000596046448,1.9496557712554932,0.15000000596046448,0.1469999998807907
8,1.939721703529358,0.15000000596046448,1.947006344795227,0.1899999976158142,0.1809999942779541
9,1.9378362894058228,0.12142857164144516,1.9427424669265747,0.2160000056028366,0.2199999988079071
10,1.9356739521026611,0.11428571492433548,1.9426535367965698,0.19599999487400055,0.210999995470047
11,1.9331364631652832,0.11428571492433548,1.9381585121154785,0.17000000178813934,0.18000000715255737
12,1.9304193258285522,0.15000000596046448,1.936877727508545,0.17599999904632568,0.16899999976158142
13,1.9275188446044922,0.15714286267757416,1.9330861568450928,0.18000000715255737,0.16899999976158142
14,1.9245810508728027,0.1428571492433548,1.9411563873291016,0.18799999356269836,0.15299999713897705
15,1.9222854375839233,0.15714286267757416,1.923985242843628,0.17399999499320984,0.15399999916553497
16,1.9253432750701904,0.17142857611179352,1.934473991394043,0.18199999630451202,0.16200000047683716
17,1.917143702507019,0.16428571939468384,1.9610037803649902,0.15199999511241913,0.14000000059604645
18,1.9238899946212769,0.17142857611179352,1.9355604648590088,0.1720000058412552,0.15000000596046448
19,1.9141254425048828,0.20714285969734192,1.9341059923171997,0.17000000178813934,0.15399999916553497
20,1.9196871519088745,0.19285714626312256,1.935572624206543,0.18799999356269836,0.15700000524520874
21,1.912710189819336,0.17142857611179352,1.947386622428894,0.15600000321865082,0.13300000131130219
22,1.9126734733581543,0.19285714626312256,1.9473174810409546,0.16200000047683716,0.13300000131130219
23,1.9117817878723145,0.1785714328289032,1.9372121095657349,0.18400000035762787,0.14800000190734863
24,1.9071992635726929,0.18571428954601288,1.9377779960632324,0.18400000035762787,0.14300000667572021
25,1.9088987112045288,0.17142857611179352,1.937633991241455,0.17800000309944153,0.15000000596046448
26,1.9040721654891968,0.19285714626312256,1.9431253671646118,0.18400000035762787,0.14499999582767487
27,1.9038816690444946,0.19285714626312256,1.9404165744781494,0.18799999356269836,0.14399999380111694
28,1.901023268699646,0.20000000298023224,1.9329906702041626,0.17599999904632568,0.14900000393390656
29,1.898097276687622,0.1785714328289032,1.932248592376709,0.18000000715255737,0.15000000596046448
30,1.895668625831604,0.19285714626312256,1.9339085817337036,0.1720000058412552,0.1469999998807907
31,1.8920015096664429,0.22142857313156128,1.9333181381225586,0.1720000058412552,0.14300000667572021
32,1.8890633583068848,0.20000000298023224,1.923898696899414,0.17000000178813934,0.1469999998807907
33,1.8841731548309326,0.19285714626312256,1.9219292402267456,0.1720000058412552,0.14499999582767487
34,1.8795931339263916,0.19285714626312256,1.9238868951797485,0.15600000321865082,0.1459999978542328
35,1.8743464946746826,0.2142857164144516,1.9122257232666016,0.1679999977350235,0.14800000190734863
36,1.8690237998962402,0.2142857164144516,1.9193572998046875,0.1459999978542328,0.13300000131130219
37,1.8641893863677979,0.23571428656578064,1.8925164937973022,0.18000000715255737,0.1469999998807907
38,1.8585504293441772,0.2142857164144516,1.9155359268188477,0.14399999380111694,0.125
39,1.859321117401123,0.24285714328289032,1.8889081478118896,0.17599999904632568,0.14800000190734863
