epoch,train_loss,train_acc,val_loss,val_acc,test_acc
1,1.948659896850586,0.1428571492433548,1.9371260404586792,0.28600001335144043,0.2759999930858612
2,1.9465214014053345,0.15714286267757416,1.9444425106048584,0.164000004529953,0.14499999582767487
3,1.9446121454238892,0.15000000596046448,1.9545449018478394,0.12200000137090683,0.12999999523162842
4,1.943938970565796,0.1428571492433548,1.9551249742507935,0.12200000137090683,0.12999999523162842
5,1.9428768157958984,0.1428571492433548,1.949336290359497,0.12200000137090683,0.12999999523162842
6,1.941100835800171,0.1428571492433548,1.9437763690948486,0.15800000727176666,0.1589999943971634
7,1.9393863677978516,0.15000000596046448,1.9405800104141235,0.2199999988079071,0.22699999809265137
8,1.9375782012939453,0.12142857164144516,1.9384520053863525,0.2540000081062317,0.26100000739097595
9,1.935423493385315,0.17142857611179352,1.9385251998901367,0.24400000274181366,0.23499999940395355
10,1.9328798055648804,0.15714286267757416,1.9407764673233032,0.14800000190734863,0.16899999976158142
11,1.9301060438156128,0.13571429252624512,1.9368340969085693,0.1120000034570694,0.10199999809265137
12,1.9279214143753052,0.13571429252624512,1.9514439105987549,0.11400000005960464,0.12300000339746475
13,1.9266836643218994,0.15714286267757416,1.9331976175308228,0.11400000005960464,0.10999999940395355
14,1.9262527227401733,0.17142857611179352,1.936152458190918,0.1120000034570694,0.10199999809265137
15,1.9208858013153076,0.13571429252624512,1.9557414054870605,0.12399999797344208,0.13699999451637268
16,1.9246442317962646,0.16428571939468384,1.9330413341522217,0.1860000044107437,0.14900000393390656
17,1.9178135395050049,0.16428571939468384,1.9310983419418335,0.164000004529953,0.1469999998807907
18,1.919981598854065,0.18571428954601288,1.9364659786224365,0.20399999618530273,0.1679999977350235
19,1.9133732318878174,0.15714286267757416,1.9465878009796143,0.17599999904632568,0.1599999964237213
20,1.9158357381820679,0.15714286267757416,1.9316692352294922,0.21199999749660492,0.18000000715255737
21,1.9086532592773438,0.20000000298023224,1.930317997932434,0.20600000023841858,0.17299999296665192
22,1.9061613082885742,0.1785714328289032,1.932094693183899,0.20600000023841858,0.1720000058412552
